comment,label
用了快一星期才来评价，就是为了说明自己的真实体验:外型美观，尺寸也刚刚好，最主要的是电脑的配备真的很给力，特别是这个键盘，真的是太喜欢了!,1
荣耀笔记本刚出新品，刚上大学的侄女心里就长草了。首发因为有事没抢到。正好赶上双十一活动。，10.31前预定，11.1日当天她就收到了。外观很不错。侄女满意。，双十一期间把键盘膜，鼠标，背包也配齐了。说用起来很顺手，没有问题。这我就放心了。,1
购物体验最差的一次，产品各平台都有，价格也没优势，就图的快递配送速度，结果晚了几十个小时，必须差评,0
双十一活动初期入手的手机，这一段时间体验感还是挺不错的，紫色款安全下车啦！，外形外观：紫色手机还是适合同色系的手机壳，屏幕音效：屏幕也还是很顺畅的，拍照效果：拍照体验就很苹果，运行速度：运行速度也很快，待机时间：新手机，目前待机时间也够用,1
外形外观：高大上的风格，看起来很上档次，拍照效果：拍照相当清晰，图片很满意，运行速度：运行很流畅，用起来很舒服，待机时间：充满电还是可以用一天的,1
一直在用华为的手机，电脑看了好多还是相信华为！打开比我想象的轻薄多了感觉很不错，银色好好看触感和音色也很好，以后就是我的得力小助手了?！,1
。个浏览器页面也运行如飞。接口方便连接无线鼠标，性能也很强劲，大爱。的屏幕看起来就是爽，屏占比很高，方便携带。联想键盘一直手感好。代续航没有提升，大小核设计，系统无法很好调度，不能省电。,1
很不错 流畅 外观也好看 非常好 玩游戏一点都不卡！?！,1
电脑轻薄小巧，性能好，待机时间长，分辨率也不错，办公用很好。,1
这款电脑不好用，实在不好用,0
音质差，很差，玻璃屏反光镜面，非常反光，真后悔购买，激活了无法退货,0
电脑一到手就迫不及待的打开了，电脑颜值很高，但是京东出了问题上传不了图片，虽然没有独显但是处理器的集显也很不错，打代码做设计没有太大问题，配送速度也非常快，配送员的服务态度也很好，综合来说体验很不错！,1
总体来说还是比11好用！！！！！！！！！，很轻很轻很轻！！！！！！， 紫色好好好好好看！！！！！！，太太太喜欢了呜呜呜闭眼入,1
很不错 性能杠杠的 除了玩游戏没有之前那么方便了 其他都很好,1
对比了很多品牌和系列，精挑细选很久，最后决定买这款联想ThinkBook14+笔记本，金属机身简约时尚的风格高级感满满、接口丰富齐全不需外加拓展坞、隐藏式USB接口设计赞、硬盘支持拓展、性能强悍的全能笔记本，价格便宜价比高，各方面都非常满意，是一款很好的笔记本，值得推荐购买。,1
不到一个星期就降价400，吐了。,0
运行速度：速度很快，现在配置都是完全够用的。，屏幕效果：屏幕效果很好，很喜欢，散热性能：散热很棒，，外形外观：外观简洁大方，，键盘手感不错，背光效果也可以，另外接口也足够使用。,1
快递盒子包装巨烂，里面是手机，不是零碎东西好吧,0
起飞，轻薄本，3050显卡，144hz刷新，而且价格还很香。之前笔记本用了6年多了，换个新的，体验瞬间不一样了，安全下车。,1
垃圾电脑劝大家不要买 我买了一个月不到就出现故障 开机状态关盖后再打开盖子就黑屏 长按关机键也没反应 真的垃圾 经常出现这种情况,0
外形外观：回归苹果4的外观，方方的挺好看的，屏幕音效：亮度很亮，比较亮，不刺眼，可以调节亮度，很方便。，拍照效果：清晰度很高，很清晰，非常满意。，运行速度：飞机的速度，我的小7真是没法比呀，待机时间：待机时间长，一天够用了，电池耐用，其他特色：绿色很漂亮,1
送的手表是不能用的，申请售后理都不理,0
看视频哇塞⊙&omega;⊙，键盘和滑板都很舒服?不得不提的就是这个电脑他的速度是真的很快！发货也很快，一天就到了,1
前天下单买了一台，昨天收了货，今天刚开始用，就降了200元，有活动也不提示，销售的服务太差,0
刚用了第二天就开不了机了,0
3月31号到货三台的，不能参加4月1号的晒图活动，本来刚好有需求再拍二台的，果断换平台购买。,0
很失望的一次购买体验，延保活动形同虚设，设置条件苛刻且没有任何提醒！服务太差劲！,0
货收到了，屏是碎的，我要退货等了半天都没有审核通过,0
运行速度：i9芯片不是盖的。跑项目非常流畅，外形外观：用习惯了mac。喜欢这种简约而时尚的外观，其他特色：音效也很棒。,1
万把块的手机拍照又黄又模糊真的值得吗,0
买几天降价三百，垃圾，还卡,0
不错的笔记本，很轻薄的一款，内置锂电池，外表很不错的，运行内存还是可以的，用与一般办公是没有问题的，散热效果应该是可以的。,1
看了很多品牌和型号，想要一个颜值高的笔记本，综合价位和性能，最后选择了小新pro14，超薄型，尺寸14英寸大小合适，银色颜值高。用了一周多，各个方面目前都不错。继续使用中。,1
太小了，几千块钱的东西，连个电脑包跟鼠标都没有，电脑也不是特别好用,0
才几周时间就开机黑屏，根本打不开，嫉妒影响工作,0
极度差评！电脑包和鼠标都舍不得配送，吝啬！,0
买了没几天就降价，而且打开程序很慢,0
买来结果连机都开不了 然后退货了 又买了酷睿的,0
颜值超高，轻便，运行流畅，丝滑无暇,1
运行速度：还不错吧，屏幕效果：一般，散热性能：好，外形外观：好看，轻薄程度：合适，单手打开，非常方便,1
质量太差，才用了两天，开机后黑屏，最后直接开不起机！,0
外形外观：超级美，比12美的不是一点半点，屏幕音效：满意满意，简直完美啦，拍照效果：非常不错，美的丑的尽收眼底，运行速度：快到我都跟不上，待机时间：电池续航比以前优秀太多，一天用到晚,1
拆开之后发现根本开不了机，充上电也一样，电源键也有点歪，电源指示灯也不亮，返厂又浪费时间,0
用了还没一个月。就开不了机了。一直显示自动修复，修复不了一直黑屏。,0
日常办公用，开机速度快，散热效果好，需要用到的软件不多，所以运行速度都很流畅，非常满意的一次购物，遗憾的是自营店只有裸机，不过为了质量有保证，还是选择了。,1
才买了四五天就降价600多，真不能理解?????,0
春节下的单，今天就收到了，京东很给力！电脑很惊喜，很轻很薄，运行速度快！已经推荐给朋友了！不知道春节能不能获得赠送鼠标的机会，很期待！,1
外形外观：适合女生使用，非常棒。拿在手里比之前的8p轻了不少。，屏幕音效：屏幕效果棒棒的，声音也很棒。，拍照效果：拍照效果，不用多讲，很不错。，运行速度：运行速度感觉比之前的8plus好很多，习惯了苹果系统。，待机时间：感觉还行，更新系统转移资料，才耗了一点点的电。,1
客服回复都是敷衍了事，物流信息显示已经到站一天都没有安排配送。,0
28号抢的，今天就收到了，很快，不愧是京东，查询序列号激活都很正常，全新！很赞！感觉石磨黑很耐看，蛮喜欢的，比Xs重了很多，手感很棒！,1
自带的win11系统太差，不少内置软件。系统不太稳定，用了几个应用时不时闪退。咨询是否可以帮换系统，反馈不行。体验度低于预期。,0
很信任华为的品牌，笔记本看起来不错，跟以前的电脑相比，新增了很多功能，用过后再来评价吧,1
很好，外表全金属，键盘也是金属，美观大方，用着流畅，下载东西很快，值得购买很满意。用段时间再追评。,1
电脑收到了，看着很有质感，用起来也很舒服,1
电脑还行，中规中矩。送货很快,1
我拒收还要付运费，无语了，这么久也不退款给我，华为客服让我找京东客服？？？不是在你家买的东西，不找你找谁，？？各位慎买吧，客服很无语，服务也是第一次见拒收还得付运费的，而且我压根就没取，居然显示已签收，笑死了,0
平时只办公用，完全够用了，非常流畅，屏幕够大，看着舒服，以前的华硕电脑是八年前的老电脑，开机很慢，打开个软件需要好几分钟，真难受，现在好了，新电脑用着爽,1
新买的电脑这个每次开机输入密码之后就黑屏，已经很多次了，严重怀疑这个是二手电脑,0
为什么不让补差价发新款充电器极度不合理,0
颜值爆表，外观漂亮大气！开机有自带指导步骤和系统，安装很方便，画质很清晰，非常轻巧方便携带！总之非常完美?,1
18天了，发票都没给我处理好，客服人员都是没经过培训的，无法接受18天寄不出一个发票，投诉在线客服，投诉接电话人员，没有反馈，没有跟进，店铺人直接来一个发票归京东管,0
才89天就有坏点了，真的非常非常失望,0
收到货仔细检查了遍，品控很好，非常满意，外观非常有质感，很轻薄,1
啥玩意，买到家，还有划痕，鼠标没有电脑包也没有，今天才收到,0
刚买两三天降了300。干得漂亮，。吐了,0
三天降了100元，还不退差价，还要提供这提供那，商品价格你们自己定的没数吗？我买的多少没数吗？满满都是套路。,0
没有配套的鼠标和背包，买的服务背包和鼠标是另外发货的，还要隔几天才发，影响物流体验，急着用笔记本没有鼠标，我以为都是隔天就到，不然也不会选择服务项的背包，样式丑，还不如自己另外挑选。,0
不得不说，京东6.18觉对是购物体验的享受，价格很给力跟谁都可以PK一下了，东西又快又好，绝对相信京东豆品质保证，手机棒棒的，屏幕升级，芯片升级，轻量化，像素提升，各种体验都不错，很棒很感谢经典，继续支持！,1
运行速度：畅快，拍照效果：清晰，续航能力：很好，通信音质：音质非常清晰其他特色：续航超级给力，屏幕显示特别细腻，手机运行速度快，拍照能力强大显示效果：显示特别细腻收到手机就查了下，手机是正品国行未拆封的，苹果13promax这款手机各方面性能太强悍了，拍照还原度高，拍视频也特别强大，续航超级给力，这手机是我用过所有苹果机当中，迄今为止续航最好的一款了,1
使用三维软件运行特别卡、还不如3500的台式电脑，人家系统还只是7.6的。完全颠覆了期望！,0
电脑Excel登陆不进去也没客服管一下,0
前一天加钱送ac，后一天就免费送了，恶心人,0
先咨询了很多实体店没有样机的情况下，经过仔细研究，斟酌对比，下赌注买了这个大宝贝儿！没打眼，对我来说很接近完美了！，外观，材质，手感，音质，静音，散热，性能等。。用近乎完美四个字不为过！，各种功能还在尝试。。持续观察中,1
相信京东，家里的家电一直在京东买，这次电脑坏了毫不犹豫的选择了京东，果然没有让人失望，送货速度很快，一点不耽误我的工作。,1
外形外观：轻薄方便适合办公，运行速度：开机效果很快，性价比高，其他特色：本身用华为手机，协同办公方便,1
刚买完就降价400晕了，气吐了,0
这款联想笔记本电脑外观好看，金属感看着很大气，而且酷睿i7的配置用起来很顺畅，笔记本自带的USB等接口也够用，不用随身带转换器。目前来说没发现什么问题，等用过一段时间后再追评吧～,1
台垃圾了这个电脑打个英雄联盟都带不动卡的要死,0
1电量差，，2摄像内有异物，3发热，,0
边角有轻微圆滑磨损  疑似是用过的   已联系客服  正在退换  期待再来的性能外观一切都好,0
颜色好看，开机速度快，电脑轻巧，用起来很方便，很适合女生用，颜值挺高，没有失望，客服服务好，满意,1
风扇声音无比的响，完植物大战僵尸闪退频繁,0
用不到一个小时就快没电了，太耗电了,0
机器漏电 特别是螺丝的地方 手疼,0
太棒了，流畅屏幕好看，第一次用MacBook Pro，但是操作简单，还在学习中。FCP和各种软件都非常棒，京东正品太棒了,1
外形外观：绿色最好看！不接受反驳！，拍照效果：拍照没得说，比我以前的iPhonex强多了！，待机时间：新手机就是不一样，电池充一次我能用一天！，其他特色：手感很好，用起来就是舒服！,1
卖完就降价，不讲理，一张都不想给,0
不愧是苹果，系统非常的流畅，很喜欢，用起来很顺手，屏幕观感很好，音质清楚 ，不带保护壳感觉更好。信号问题也没有，在官网查了序列号，是对着的，很好用，很满意的一次购物,1
拍下19天降价600不能接受,0
什么破电脑，三天两头感觉出毛病,0
外形外观：外观精致大气，屏幕音效：音效很棒，，拍照效果：拍照真香，运行速度：运行非常流畅，待机时间：超长待机时间,1
外形外观：原来用的7p，可能习惯了，感觉原来的手感好。，屏幕音效：没得说，很好，拍照效果：清晰了很多，运行速度：很快啊，刷刷的，待机时间：刚拿到手，还不清楚，其他特色：不太会倒数据，感觉挺麻烦的,1
手机壳钢化膜也不送手机叶不好?,0
绿色也太好看了吧，苹果系统还是一如既往的好用；手机续航也不错，120hz的刷新率很舒服，影像系统也很不错，电影模式很棒；从X过来，感觉拍照方面确实好很多，满意！,1
第一用电快，第二每次充电插头插插座都会闪火花，第三有卡顿，总感觉我这台是二手翻新的，怎么查求教,0
手机很赞哦，瞧这像素拍出来的照片，很好看啊，很清晰，太美丽了，又可以嘚瑟了哦，大爱。,1
电脑收到了，开机顺畅，运营速度挺快的，喜欢的可以赶紧下手了，外观也很好看，屏幕效果：色彩清晰,1
外形外观：经典外观，种草很久，终于入手一款苹果?，屏幕音效：音效很好，非常不错，拍照效果：拍照非常清晰，画质清晰，不愧是苹果的像素，运行速度：速度很快，爱了爱了，物流非常快，包装非常好,1
我能说，当我发现的时候已经降了400 说我已经超过一星期不保价了。。真够?，大家选的时候一定要注意申请保价！！！！,0
做了很久功课选的，办公用，性价比很高。，就是新机的键盘需要点时间适应。,1
预售期间下的单，今天收到的电脑。等待的时间确实很漫长，鉴于客观原因，有疫情，可以理解！开机之前内心很忐忑，担心遇到大家说的花屏等现象，一番检测之后很欣喜，安全下车！金属质感很棒，体验很好，等待了这么长时间，不后悔！,1
等了两三天终于到了，迫不及待地打开人生的第一部笔记本。银色很好看，logo也很高级，冲着颜值买的哈哈哈哈哈！赠品是电脑包和鼠标，真的很银杏喔～刚开机的时候键盘还会发光，太好看了吧！！！运行速度挺快的毕竟是新机。屏幕看久了有点刺眼，但是问题不大，买之前听说的风扇声音大也还好，能够接受。，总而言之，暂时没什么问题，是一次满意的购物啦！,1
老婆心心恋恋要个拍照好点的手机，选来选去最后抢购了这台机，抢到手后天天问我什么时候发货。好不容易等了3天终于发货了。昨晚到了家附近，但是已经下班了不给配送。今天早上好不容易开始派送了，马上就下楼去拿了。拆机全过程拍了视频，手机拿到手用着很不错。很有质感！,1
运行速度：挺快的，而且声音也不大，屏幕效果：屏幕很大，视觉体验非常好，散热性能：很棒，外形外观：颜值特别高，高端大气，轻薄程度：拿着很轻薄一点也不笨重，其他特色：当时给弟弟买来上学用的，第一眼就看到了这款电脑，想着先看看最后再决定买那个，但是看来看去还是觉得这一款合适，而且买的时候没有货，商家调货给发货的，本来以为要很久，没想到物流很快，没过几天就收到货了，快递小哥服务很好，打开快递里面保护的特别好，也没有脏了或者磕碰的痕迹，颜值很高，非常愉快的一次体验?,1
京东的物流真的太快了，当天下单，第二天就到货，活动优惠力度太大了，实在是难以想象，手机速度运行很快，太喜欢了,1
换了几次都有问题   真是无语  破电脑,0
京东抢购到的13pro黑色128G 两年换机内存基本上够用了，13peo性能真的很不错，反应速度非常快，高刷 6G运行内存 玩游戏妥妥的，黑色yyds,1
体型小，重量轻，非常适合我这种需要每天背电脑上班的人。刚收到货就迫不及待马上打开使用，体验非常不错?,1
快的飞起！运行特别流畅，而且也比较安静，没有很吵，外观也很高级的感觉,1
谁买谁后悔，拉圾的要命，掉价，掉到你怀疑人生，售后处理一点都不专业。,0
一点不实用，程序麻烦多，简直一个烂货,0
新电脑刚买的   系统更新下 就这样了,0
京东服务太差了，店大欺客，不能相信了,0
运行速度：很流畅的，屏幕效果：屏幕效果：屏幕很大16.1英寸，刷新率144HZ的，好用 ，散热性能：没打游戏，其他用起来很好，外形外观：很漂亮，很喜欢，轻薄程度：16.1寸的电脑1.8kg的质量很好了，其他特色：官方直营店发货很快，物流有保障,1
请问你确定这是新机？？？,0
这屏幕缝隙。。。翻车，已申请售后,0
运行速度快，非常流畅，网页多开到五十多个也不卡，屏幕非常不错，雾面屏防反光，高色域广视角，长时间盯电脑也不会刺眼。,1
运行速度：很快，屏幕效果：高清，散热性能：棒，外形外观：好看，轻薄程度：很轻薄，其他特色：非常喜欢，适合女孩,1
感觉很不错，外观超级高，十分喜欢 性能也很不错，运行速度：非常快，屏幕效果：也十分优秀，外形外观：买了绝不后悔,1
苹果12最新款手机，科技创新产品，手感舒适，设计新颖，美观大方。，外形外观：设计新颖，绿色天然。，屏幕音效：屏幕清晰，音效超级棒。，拍照效果：拍照效果不错。，运行速度：运行速度也很快。，待机时间：待机时间有待考验。，其他特色：物流速度极快，感谢京东。,1
很不错，流畅的很，以前用的安卓系统的，第一次使用苹果，有一些搞不懂问题询问客服人员，很快也会做出回答，本来想搞个128的，谁知道6.1抢的太快了，早上128才有的货，直接就上的256的，还是值得推荐的，手机流畅，流畅速度没得说，晚上拍照不是很好，晚上拍照看着有点花，感觉没有现在出得安卓手机夜景拍照牛！！！,1
m1芯片出来评测后编辑视频极其给力，我看中的是20小时的续航，然而入手后对于软件的支持很惨淡，甚至连插个硬盘识别都需要格式化调整成支持的合适，一个月下来一次电量都没完整用完，又吃灰了，还好,1
USB接口有问题，设计不合理，插不进去，两个接口都试过了。,0
第二天到货，用起来还不错，屏幕也很好，电脑很轻，很溥，很不错。,1
双11一过，差价几十块，别人送那多东西，你们什么也不送。,0
为什么连鼠标都没有？？？降价难道靠减少硬件？又说什么清单，买的时候没见标注，无语。,0
电脑，运行速度：快，屏幕效果：很清晰，散热性能：较好，外形外观：接口丰富，轻薄程度：挺轻薄的,1
给1星都多咯，说好的Win10系统，不是所有人都喜欢用win11的，预装11就不能换10，预装10就能换11这什么逻辑,0
买的首发，昨天刚刚到，因为我们这里疫情原因收到货晚了几天，客服17号非常有耐心哦，有问题及时解决啦，笔记本挺大的，买来给孩子上网课的，不错,1
说实在的，用惯了小7 再使用12 有一点太大了，握不住的感觉，当然 这跟我的手掌小有很大的关系，所以说还是推荐有需要购买的兄弟 可以先去实体店 体验一下感觉，再决定要不要购买。，，续航 快充都是小七没有的，功能也都在摸索。体验的话肯定屏幕，app 什么的 速度 流畅度都比原来的好很多。，，新的快捷方式，有很多小程序很方便很好用，大概率是不需要越狱了现在。，，就是我的小手要习惯一段时间,1
买了10天就掉价，还能保价吗？心肝疼,0
大家千万别买，买完手机有问题，没有售后保障。大家请看屏幕颜色，白色阴影。,0
运行速度超级快，翻盖自动开机很人性化，屏幕分辨率高，显示效果很棒，外观时尚，小巧便携，散热系统也很棒，没有出现发热的情况，总体满意。,1
系统丝丝滑滑，挺顺畅的。，外形外观：远峰蓝的很好看，大小合适。，好不容易抢到了，以为要到月底才能拿到，没想到京东很给力，才三四天就备货送来了。给力,1
电脑显示屏分辨率欠佳，开箱处没有提示联网后不能退换，不是很愉快的购物体验,0
网络卡顿，有使用过的痕迹,0
买的ac+版本，收货当天激活后发现ac+白送了，客服拒绝价保,0
电脑对于我来说，手感非常好，超级喜欢，超级支持很适合学生党，发货速度超级快，物流也很快，两天不到就收到了这台粉色的电脑。,1
垃圾中的垃圾底盘不平。简直就是个跷跷板，换几个桌子都跟跷跷板一样，开始还以为是桌子不平！,0
手机信号差，信号强度别的手机四个格，苹果2个格。,0
?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！,1
买完不到一个月就降价了，真的是醉了。保价期限就7天,0
刚到  看了会电影就卡了  真的无语了,0
物流非常给力非常快，笔记本速度很流畅，给媳妇买的她很喜欢，比一般的电脑操作方便，人性化易操作，集成显卡满足日常办公用，值得推荐,1
为了上网课才买的，真的是性价比非常高了，外观非常好看，散热还很好上了一天网课也没有很热，运存声音也不算大，屏幕很大看着超级爽,1
很薄很漂亮，比想象中的大，虽然便携度差一丢丢，但是大屏看着还是很爽的，京东物流一如既往的满意。,1
一直很心怡这款电脑，质量轻薄，外型简约美观大方，使用感绝佳，无广告，不用关机，随开随用，也可用来进行复杂操作，如PS PR 等设计类工作，是不二之选。触控板设计部分惊艳，与普通电脑拉开技术差距,1
电脑买回来一直没用  隔了十几天开机USB接口没有反应,0
有时候打语音通话没反应,0
虽然中间有点小插曲，已经解决非常满意！，屏幕效果：超好，外形外观：颜值高，其他特色：听歌看剧声音效果真的很棒,1
速度很快，性能不错，非常满意。外观做工没有苹果感觉好，这个价格也差不多了。,1
好，小孩很喜欢，颜色也很漂亮,1
收货后电脑外壳有明显磨损和凹痕,0
我才买还没一个月就降价三百，太@了吧，差评！！,0
买回来第三天黑屏了，开不了机,0
下单一天之后就到了，京东物流还是非常的快，快递小哥还给送到了楼上，使用半天感觉良好，不卡，日常使用够了，还是在京东上面买有保障，非常的喜欢，很不错。,1
笔记本运行速度很快，重量也很轻，非常适合商务办公，放在双肩包里也不占地方，一直想买个方便携带的笔记本，这个完全种草，推荐推荐,1
三面金属，手感做工不错，雾面屏，最新处理器，居家办公，孩子上网课挺好。W11更新顺利，没花屏蓝屏，激活office最好用手机热点联网（微软尿性），首发价格很值！,1
刚买就降价1000，价格太水了吧，差评,0
包装没有任何问题 全新未拆封 买来送人的 很合适 拍了视频给大家参考 没有开封 活动力度也很可以 256g够用 但希望以后能出512版本,1
外观漂亮，运行流畅，星空灰色科技感十足，摸上去冰冰凉凉，爱了爱了！,1
电脑终于收到了，宝贝很好，运行很流畅，主要给孩子上网课使用，孩子很喜欢,1
外形外观：相比11，这款绝对的小巧伊人，而且薄，屏幕音效：漂亮  棒棒哒，拍照效果：很好  比其他号称几千万像素的清楚，和11差不多，运行速度：超快，这一点和11对比太明显了，终于换了高通基带，待机时间：新机待机很可以，其他特色：每年都是出了新品  淘汰老款，除了外壳容易掉漆，别的还是比较完美的，苹果系统速度相当快，我说运行软件，信号除外，这次的改变很大，手里有华为5G的手机，信号相比还是华为更快，系统苹果更舒服，这是我个人感受，国货还需努力！京东爱回收直接把11回收了，高于市场价很多，我感觉很合适，比在一些平台更安全可靠,1
第一次在网上买这么贵的手机。心里志忑不安。还好 物流顺丰非常快，从拍下付款到拿到手机两天半，是正品 手感：，常好 有点滑怕摔了还是用了手机壳。苹果原相机拍照真是丑，果断下了美颜相机。下载软件还是非常快的。运行速月，挺好，电池对于不玩游戏的我来说，基本够用，，一天半左右一充，看抖育或煮追剧还是不够用的，总体来说，比较满，意，十三真是香。,1
假的ac+，玩文字游戏。 ，正常的ac+是延长一年质保，累计有两年的服务。，这个只有一年的期限，跟手机质保是同期的。,0
手机收到了，包装封条是开着的，售后一个劲强调检测退回，520礼物，退回检测又要7天，就用了，目前看没问题,0
第八天就不给保价了。。中间office需要激活，客厅服务态度太差,0
外形外观：好漂亮的手机，屏幕音效：非常清楚细腻，拍照效果：好清晰的，运行速度：非常快哦，努力搬砖，年年可以用苹果新机，苹果机就是漂亮好用，速度快屏幕好，手感特别带劲！半斤八两可以练手力。打脸还特别的舒服买就是了,1
外形外观：直角边框，拿在手里手感很好，屏幕音效：屏幕显示效果非常清晰，音质也很好，拍照效果：三个摄像头名不虚传，4k视频非常给力，运行速度：A15的芯片非常强大，速度非常快,1
购买不到一周就掉价了。不保值。差评！！！,0
电池电量和描述的8小时待机不符，不开软件，正常待机不到2小时。,0
外形外观：外观漂亮，蓝色还行，美观大方 。，屏幕音效：屏幕清晰，显示效果出色，播放清晰，音质很好，外形小巧，携带方便。，运行速度：运行速度很快很流畅速度快，拍照效果：拍照效果不错，拍照效果很好，很清晰 。，待机时间：目前还不错，不玩游戏，只打电话一天一充。,1
第一次购买荣耀的产品，收到后感到惊讶，如此完美，比想象的好太多了，赞,1
本来看评论还有点犹豫，但是拿到真机之后测试了一下立马联网了，很棒，续航也没有那么蹦，78%的电办公用了3个小时还剩45%，个人感觉很够用了，网卡摸奖AX211很满意，不等小新了，12代i5确实爽。,1
运行速度：宝贝不错，运行流畅，无卡顿，毕竟和高端笔记本一样的处理器，这价位，这配置知足了，办公，处理下文档，很不错！，屏幕效果：显示屏细节清晰盈亮，对于我办公商务绰绰有余，银色版更显高端大气，，  ，散热性能：散热超棒，外形外观：电脑的外观很漂亮，运行速度和内存都还蛮好的，适合我这种简单办公，轻薄程度：是这价位边框最窄的了，便携，美观，于一身的，对比了很多家！，其他特色：服务态度很好，非常周到。满意的购物。,1
外形外观：挺不错的，拿在手里很有感觉。，屏幕音效：挺不错的，拍照效果：很好用，运行速度：挺流畅的，，待机时间：感觉可以用一天。当然我不是手机发烧友,1
隔天就收到电脑了 很喜欢哦 朋友推荐买的华为笔记本 都是用了好几年都说好用 轻薄小巧 方便携带 运行速度也快 非常喜欢啊,1
这次有点坑，双12活动价5499，完事天天5499，而且明天还5299，,0
我只能说，一颗星我都给多了，电脑很不错，但是要买的话，还是去信得过的实体店吧，别来京东，更别来这家店，真的是后悔死了，可惜不能退货了,0
电话挺好的 一点毛病没有 绿色很深 饱和度很高 看起来质感非常不错 推荐大家购买 系统嗷嗷流畅 一点毛病没有！,1
收到了，非常开心开心！很是不错非常流畅用起来，本本很薄，拿起来非常方便的。很适合家庭使用，性价比蛮好的。包装很好，没有破损。,1
office激活不了，售后一问三不知，告诉我说office是激活的。如果是真的那么买我的就是个二手机器。,0
这个品牌的性价比很高，配置应该是跟联想一样的。但是价格低了很多，用下来也没有什么问题。外观也很不错，反正觉得挺值的。,1
手机拿着手感很好，系统运行非常流程，外观设计简约大气，屏幕分辨率高，屏幕大小适中，颜色很正，白色感觉很柔和，看着很养眼，拍照效果惊艳，照片非常清晰，色彩度饱满，很赞，。,1
才买多久降了300，转轴感觉不行又异响,0
外形外观：手感很好，黑色沉稳大气，很美，屏幕音效：播放音乐音质很好，运行速度：运行流畅，有ios加持，，其他特色：静音物理开关很方便，待机时间：电池容量一般，但是中度使用一天没问题,1
可以，真不错，运行速度：快，屏幕效果：很好。,1
很满意的一次购物，作为首发购买了这一台轻薄性能本，还使用了京券。屏幕很大，但是整体不是很重，编程办公什么的很方便。上次购买的联想本已经十年了，终于可以退役了。,1
刚买两天就降了300，直接一星,0
第二天就抢到了，26号到手，摄像头超级大，自适应刷新很不错！，外形外观：精致，漂亮，拍照效果：无敌，牛批，运行速度：快的不要不要的，待机时间：这个一般般，比12pro好！,1
外形外观：外观比苹果11有一个档次的提升，看起来让人觉得舒服！，屏幕音效：屏幕摸起来触感很好，手感不错！，拍照效果：拍照还原原真的美，照片真实不带浮夸！，运行速度：运行情况很ok，丝毫不卡顿！,1
双十一的时候，整点抢的，价格8134。过了双十一他现在降价了，8008？,0
真是个破电脑，看个视频都卡死不动，****联想，三千价位都能吊打你了,0
首先机身很轻薄，不是很重，其次因为工作需要，选了15寸带小键盘的这个电脑，使用起来很方便，速度也很快，办公利器，再也不用一个一个键敲数字了,1
刚拿到手的iphone12，手机好轻，手感很好，绿色的很漂亮，拍照效果很好，ios系统，运行的一贯的流畅，通话音也很好，不错的一款手机，就是优惠券没抢到，有点小贵,1
第一次寄来后盖一条缝，感觉是开过机的换机收到后电脑使用痕迹明显，账户的名字&ldquo;谭老师&rdquo;，明显不是换的新电脑。,0
包装大气上档次，好！京东物流送货很快。笔记本运行速度快，写文章，视频编辑，海报制作同时进行没有明显卡顿，音乐播放器效果很好，扬声器低音听起来很棒。屏幕很清晰，这点一直以来毋庸置疑，散热还好，同时运行程序没有感到明显的热，缺点还是大点，但是也可以是优点，大气啊！哈哈,1
好惊艳，屏幕真的好棒，做工精细，没有瑕疵，运行速度快，WIN11系统，用起来很顺畅，一会下载一个游戏试试性能怎么样，快递配送很快。,1
运行速度：很流畅，屏幕效果：还可以，屏幕是奇美的，网上说奇美的屏幕有拖影，暂时没发现这一问题，散热性能：风扇比较给力，，外形外观：金属外观，质感还是挺不错的，轻薄程度：很轻薄，方便携。，带联想的笔记本还是比较让人满意的,1
到货第二天就降价。我晕了。,0
用起来很流畅M1是真的强大，外观好看，屏幕分辨很棒运行速度快，苹果M1是真的很不错,1
垃圾手机，新机竟然还能有质量问题,0
哇，这个电脑买过来我真的太喜欢了，颜值真的超级高哦～用起来也非常的顺手，还赠送了鼠标！总而言之这是非常满意的一次购物啊！，外形外观：粉色真的绝绝子啊啊啊啊！,1
开机比较长时间，联系了客服，很耐心的给解答了，虽然中间激活软件时有点小插曲，但是整体还是顺利解决了，风扇声音说实话我是真没听出特别大来，在我可接受的范围之内，平时基本没声音，电脑整体质感很好，很轻薄适合女生，开机很快，指纹解锁，很安全，收到用到现在四天了，使用感超棒,1
给公司买了好几台MacBook Pro了，习惯了在京东买数码产品，比较省心，运行速度：M1芯片的强大肉眼可见，性能不错，给运营同学完全够用，散热性能：得益于强大的M1，虽然无主动散热，但功率及发热控制的很不错,1
非常完美，非常nice ，好用好用，肯定是正品啦，跟错的手机，流畅飞起，感谢京东爸爸给我的优惠，中午给自己换手机啦，非常开心真的，性价比很高，优惠力度大,1
手机很轻薄，中年老男人用正合适，单手可以操控，听歌马马虎虎，信号比11提升很多，128g空间，聊天听歌打电话，足够了，中年老男人的世界不玩游戏！,1
听歌声音也可以，指纹真的好nice，开机五秒左右就进去了?，外形外观：颜值好高,1
新电脑不错哦，反应很快，外观也很好看，颜值杠杠的，以后再也不用因为电脑卡影响心情了,1
开机方便，性能良好，人脸识别反应三秒内问题不大，是个不错的选择，送给老婆的礼物，她很满意！,1
